City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Warah,PK,2022-01-04 21:36:24,27.4481,67.7978,58.28,90,100,1.34
293,Suluq,LY,2022-01-04 21:36:24,31.6682,20.2521,57.02,77,42,8.1
294,Quthing,LS,2022-01-04 21:36:25,-30.4,27.7003,62.92,68,41,4.25
295,Rio Branco,BR,2022-01-04 21:36:25,-9.9747,-67.81,88.41,74,20,5.75
296,Varhaug,NO,2022-01-04 21:36:25,58.6147,5.6457,40.48,75,100,21.41
297,Maarianhamina,AX,2022-01-04 21:36:26,60.0973,19.9348,35.46,80,90,8.05
298,Oarja,RO,2022-01-04 21:36:26,44.7579,24.9752,44.2,80,41,5.66
299,Leshukonskoye,RU,2022-01-04 21:36:26,64.8989,45.7622,-26.21,100,43,1.34
300,Huarmey,PE,2022-01-04 21:36:26,-10.0681,-78.1522,73.36,77,69,9.55
301,Miraflores,MX,2022-01-04 21:36:27,19.2167,-98.8083,74.03,22,0,3.33
302,Lufilufi,WS,2022-01-04 21:36:27,-13.8745,-171.5986,85.78,77,90,15.21
303,Igrim,RU,2022-01-04 21:36:28,63.1906,64.4162,-4.31,93,100,6.87
304,Ponta Do Sol,PT,2022-01-04 21:36:28,32.6667,-17.1,63.23,58,17,10.42
305,Mongu,ZM,2022-01-04 21:36:28,-15.2484,23.1274,65.91,96,100,5.1
306,Intipuca,SV,2022-01-04 21:36:29,13.1969,-88.0544,94.89,36,11,2.53
307,Esna,EG,2022-01-04 21:36:29,25.2934,32.554,53.62,58,0,8.52
308,Bima,ID,2022-01-04 21:36:29,-8.4667,118.7167,76.42,91,100,0.83
309,Manokwari,ID,2022-01-04 21:36:30,-0.8667,134.0833,76.8,87,100,5.44
310,Americus,US,2022-01-04 21:36:30,32.0724,-84.2327,59.95,51,1,5.75
311,Klaksvik,FO,2022-01-04 21:36:30,62.2266,-6.589,36.52,59,92,37.31
312,Mirnyy,RU,2022-01-04 21:36:31,62.5353,113.9611,-30.1,96,100,3.18
313,Bolobo,CD,2022-01-04 21:36:31,-2.1667,16.2333,72.95,85,99,2.98
314,Abengourou,CI,2022-01-04 21:36:31,6.7297,-3.4964,75.24,79,58,2.39
315,Lamu,KE,2022-01-04 21:33:18,-2.2717,40.902,80.82,84,100,7.16
316,Sambava,MG,2022-01-04 21:36:32,-14.2667,50.1667,77.76,88,57,4.76
317,Rajauri,IN,2022-01-04 21:36:32,33.3833,74.3,48.45,94,100,2.01
318,Harrisonville,US,2022-01-04 21:33:44,38.6533,-94.3488,48.36,44,1,14.97
319,Rio Gallegos,AR,2022-01-04 21:36:34,-51.6226,-69.2181,53.65,40,75,18.41
320,Margate,GB,2022-01-04 21:36:34,51.3813,1.3862,36.88,69,48,23.51
321,Teguise,ES,2022-01-04 21:36:34,29.0605,-13.564,61.02,72,20,12.66
322,Tayoltita,MX,2022-01-04 21:36:34,24.0833,-105.9333,79.36,25,1,5.86
323,Salalah,OM,2022-01-04 21:36:35,17.0151,54.0924,75.29,53,0,20.71
324,Poiana Stampei,RO,2022-01-04 21:36:35,47.3167,25.1333,39.04,85,100,8.75
325,Carutapera,BR,2022-01-04 21:36:36,-1.195,-46.02,77.07,87,79,6.04
326,Huanren,CN,2022-01-04 21:36:36,41.2647,125.3667,1.49,96,5,1.36
327,Kushmurun,KZ,2022-01-04 21:36:36,52.4503,64.6311,1.47,92,95,8.99
328,Mahon,ES,2022-01-04 21:36:36,39.8885,4.2658,57.76,94,40,11.5
329,Gazanjyk,TM,2022-01-04 21:36:37,39.2446,55.5154,45.03,66,100,1.95
330,Kostomuksha,RU,2022-01-04 21:36:37,64.571,30.5767,9.61,94,100,13.02
331,Corrente,BR,2022-01-04 21:36:37,-3.7367,-43.3394,74.28,95,90,1.01
332,Mpongwe,ZM,2022-01-04 21:36:38,-13.5091,28.155,63.72,98,100,3.11
333,Tuatapere,NZ,2022-01-04 21:36:38,-46.1333,167.6833,54.82,95,90,9.06
334,Uchiza,PE,2022-01-04 21:36:38,-8.4592,-76.4633,80.26,78,92,1.81
335,Akyab,MM,2022-01-04 21:36:39,20.15,92.9,63.19,78,0,6.82
336,Tukrah,LY,2022-01-04 21:36:39,32.5341,20.5791,58.78,74,82,10.78
337,Palmer,US,2022-01-04 21:35:11,42.1584,-72.3287,31.82,50,40,1.01
338,Praia,CV,2022-01-04 21:36:40,14.9215,-23.5087,72.14,73,20,13.8
339,Awassa,ET,2022-01-04 21:36:40,7.05,38.4667,66.94,61,91,2.8
340,Provideniya,RU,2022-01-04 21:36:40,64.3833,-173.3,9.3,58,15,8.34
341,Altay,CN,2022-01-04 21:36:41,47.8667,88.1167,17.76,59,98,8.39
342,Uvaly,CZ,2022-01-04 21:36:41,50.0739,14.7308,43.84,85,0,4.61
343,Mitu,CO,2022-01-04 21:36:41,1.1983,-70.1733,83.3,61,71,2.64
344,Yulara,AU,2022-01-04 21:36:42,-25.2406,130.9889,78.64,21,5,6.91
345,Mount Gambier,AU,2022-01-04 21:31:46,-37.8333,140.7667,58.91,94,90,17.27
346,Vila Franca Do Campo,PT,2022-01-04 21:36:42,37.7167,-25.4333,57.61,69,65,4.45
347,Banjarmasin,ID,2022-01-04 21:36:42,-3.3244,114.591,75.34,96,100,2.82
348,Isangel,VU,2022-01-04 21:34:08,-19.55,169.2667,82.51,89,75,4.61
349,Mlimba,TZ,2022-01-04 21:36:43,-8.8,35.8167,74.34,70,100,2.64
350,La Ronge,CA,2022-01-04 21:36:43,55.1001,-105.2842,-18.15,63,75,9.22
351,Yatou,CN,2022-01-04 21:36:43,37.15,122.3833,31.64,56,100,5.66
352,Aklavik,CA,2022-01-04 21:36:44,68.2191,-135.0107,-19.48,75,20,6.91
353,Meulaboh,ID,2022-01-04 21:36:44,4.1363,96.1285,74.68,89,94,4.32
354,Anloga,GH,2022-01-04 21:36:44,5.7947,0.8973,79.02,75,97,8.23
355,Norman Wells,CA,2022-01-04 21:36:45,65.282,-126.8329,-38.16,67,40,2.3
356,Abonnema,NG,2022-01-04 21:36:45,4.7084,6.7931,80.31,75,99,6.73
357,Prince Rupert,CA,2022-01-04 21:36:45,54.3161,-130.3201,23.09,40,1,9.22
358,Honggang,CN,2022-01-04 21:36:46,46.4667,124.8667,-3.71,86,100,8.84
359,Bathsheba,BB,2022-01-04 21:36:46,13.2167,-59.5167,75.81,83,75,13.8
360,Muisne,EC,2022-01-04 21:36:46,0.6,-80.0333,76.32,81,85,9.75
361,Kilindoni,TZ,2022-01-04 21:36:47,-7.9139,39.6668,82.11,75,74,10.69
362,Maniitsoq,GL,2022-01-04 21:36:47,65.4167,-52.9,39.97,51,100,23.76
363,Cacheu,GW,2022-01-04 21:33:40,12.2706,-16.1658,77.14,77,5,4.94
364,Mata,PT,2022-01-04 21:36:47,40.683,-7.4592,45.81,96,32,4.03
365,Khandyga,RU,2022-01-04 21:32:53,62.6667,135.6,-50.71,98,34,1.92
366,Qaqortoq,GL,2022-01-04 21:36:49,60.7167,-46.0333,45.1,98,100,6.49
367,Ca Mau,VN,2022-01-04 21:36:49,9.1769,105.15,73.94,90,45,5.08
368,Dunedin,NZ,2022-01-04 21:32:27,-45.8742,170.5036,63.57,84,78,4.25
369,Bokoro,TD,2022-01-04 21:36:50,12.3807,17.0568,69.39,27,100,11.34
370,Sarangani,PH,2022-01-04 21:36:50,5.4033,125.4636,80.83,78,100,16.64
371,Samal,PH,2022-01-04 21:36:50,7.0744,125.7083,77.07,83,75,8.05
372,Goure,NE,2022-01-04 21:36:51,13.9835,10.2704,67.01,34,91,9.31
373,Vardo,NO,2022-01-04 21:36:51,70.3705,31.1107,17.58,79,75,19.57
374,Braedstrup,DK,2022-01-04 21:36:51,55.9708,9.6085,35.11,72,28,14.14
375,Lazo,RU,2022-01-04 21:36:52,43.3817,133.9014,-6.77,85,3,7.16
376,Mkushi,ZM,2022-01-04 21:36:52,-13.6202,29.3939,64.74,98,100,2.44
377,San Fernando,PH,2022-01-04 21:36:52,15.0286,120.6898,77.02,86,99,5.99
378,Kalmunai,LK,2022-01-04 21:36:53,7.4167,81.8167,75.16,89,73,8.14
379,Muscat,OM,2022-01-04 21:36:53,23.6139,58.5922,68.02,61,34,19.8
380,Lucea,JM,2022-01-04 21:36:53,18.451,-78.1736,82.26,63,41,11.92
381,Deputatskiy,RU,2022-01-04 21:36:54,69.3,139.9,-39.53,90,15,1.9
382,Suntar,RU,2022-01-04 21:36:54,62.1444,117.6319,-38.83,97,79,2.68
383,Kempele,FI,2022-01-04 21:36:55,64.9131,25.5034,17.96,85,75,14.97
384,Semarang,ID,2022-01-04 21:36:55,-6.9932,110.4203,78.73,83,40,3.44
385,Port-Gentil,GA,2022-01-04 21:36:55,-0.7193,8.7815,80.56,89,40,6.91
386,Chifeng,CN,2022-01-04 21:36:56,42.2683,118.9636,14.0,48,0,5.64
387,Marienburg,PL,2022-01-04 21:36:56,54.0359,19.0266,44.11,86,100,14.0
388,Kloulklubed,PW,2022-01-04 21:36:56,7.0419,134.2556,75.7,77,100,10.56
389,Kropotkin,RU,2022-01-04 21:36:57,45.4375,40.5756,40.1,85,86,6.2
390,Oktyabrskiy,RU,2022-01-04 21:36:57,54.4815,53.471,-14.06,99,43,1.97
391,Alencon,FR,2022-01-04 21:36:57,48.4333,0.0833,41.79,79,83,9.62
392,Otofuke,JP,2022-01-04 21:36:58,42.9917,143.2003,14.16,77,23,7.07
393,Semnan,IR,2022-01-04 21:36:58,35.5729,53.3971,38.59,63,50,2.33
394,Gumdag,TM,2022-01-04 21:36:58,39.2061,54.5906,44.73,68,100,7.07
395,Ketchikan,US,2022-01-04 21:35:21,55.3422,-131.6461,22.98,53,1,3.44
396,Stornoway,GB,2022-01-04 21:36:59,58.2093,-6.3865,37.36,85,75,10.0
397,Nicoya,CR,2022-01-04 21:36:59,10.1483,-85.452,89.15,48,47,13.71
398,Willowmore,ZA,2022-01-04 21:36:59,-33.2926,23.4895,67.08,73,22,7.2
399,Kargil,IN,2022-01-04 21:36:39,34.5667,76.1,17.38,95,100,0.74
400,Tyrma,RU,2022-01-04 21:33:23,50.0833,132.1667,-32.04,100,61,1.14
401,Sangar,RU,2022-01-04 21:37:00,63.9242,127.4739,-36.85,99,100,1.16
402,Husavik,IS,2022-01-04 21:37:01,66.0449,-17.3389,12.11,91,87,14.97
403,Novorozhdestvenskaya,RU,2022-01-04 21:37:01,45.8619,39.9542,39.45,89,82,5.35
404,Terney,RU,2022-01-04 21:37:01,45.0503,136.6092,-1.77,78,7,14.07
405,Surat Thani,TH,2022-01-04 21:37:02,9.1667,99.25,76.75,84,95,5.97
406,Ternate,ID,2022-01-04 21:37:02,0.8,127.4,77.7,86,100,11.34
407,Greenwood,US,2022-01-04 21:37:03,34.1668,-82.1165,51.1,45,1,1.01
408,Chenzhou,CN,2022-01-04 21:37:04,25.8,113.0333,56.48,86,90,6.31
409,Katobu,ID,2022-01-04 21:37:04,-4.9408,122.5276,74.55,92,93,2.08
410,Luanda,AO,2022-01-04 21:37:04,-8.8368,13.2343,77.0,83,75,6.91
411,Awjilah,LY,2022-01-04 21:37:04,29.1081,21.2869,56.1,64,0,5.03
412,Kas,TR,2022-01-04 21:37:05,36.2018,29.6377,56.41,73,21,5.1
413,Cururupu,BR,2022-01-04 21:36:32,-1.8283,-44.8683,76.87,87,60,3.29
414,Shellbrook,CA,2022-01-04 21:37:05,53.2168,-106.4011,-11.97,96,100,10.76
415,Kununurra,AU,2022-01-04 21:33:39,-15.7667,128.7333,75.18,83,40,3.44
416,Bundaberg,AU,2022-01-04 21:37:06,-24.85,152.35,80.89,61,0,5.75
417,Sorong,ID,2022-01-04 21:37:06,-0.8833,131.25,80.28,78,100,8.77
418,Cockburn Town,TC,2022-01-04 21:37:06,21.4612,-71.1419,82.36,69,40,8.05
419,Geneva,US,2022-01-04 21:32:07,41.8875,-88.3054,34.05,75,1,11.01
420,Ostersund,SE,2022-01-04 21:37:07,63.1792,14.6357,18.05,100,90,2.3
421,Kirkkonummi,FI,2022-01-04 21:37:07,60.1238,24.4385,33.8,97,96,9.53
422,Mao,ES,2022-01-04 21:37:07,39.8885,4.2658,57.76,94,40,11.5
423,Sindou,BF,2022-01-04 21:37:08,10.6667,-5.1667,76.19,19,2,4.61
424,Myitkyina,MM,2022-01-04 21:37:08,25.3833,97.4,52.68,74,0,2.84
425,Torbay,CA,2022-01-04 21:37:08,47.6666,-52.7314,22.39,91,90,24.16
426,Ponta Delgada,PT,2022-01-04 21:37:09,37.7333,-25.6667,57.92,67,20,4.61
427,Dombarovskiy,RU,2022-01-04 21:37:09,50.7587,59.5386,13.8,95,95,11.7
428,Sheridan,US,2022-01-04 21:37:09,44.8333,-106.9173,12.38,68,90,1.01
429,Anadyr,RU,2022-01-04 21:37:10,64.75,177.4833,19.9,79,0,2.24
430,Porto Novo,BJ,2022-01-04 21:37:10,6.4965,2.6036,80.42,74,82,6.31
431,Evensk,RU,2022-01-04 21:37:10,61.95,159.2333,29.71,79,100,20.74
432,Ust-Nera,RU,2022-01-04 21:37:11,64.5667,143.2,-37.23,98,84,2.26
433,Shenyang,CN,2022-01-04 21:37:11,41.7922,123.4328,-0.38,71,0,4.47
434,Shubarshi,KZ,2022-01-04 21:37:11,48.5872,57.1869,25.81,96,100,19.75
435,Galle,LK,2022-01-04 21:37:12,6.0367,80.217,78.53,82,49,6.33
436,Sao Joao Da Barra,BR,2022-01-04 21:37:12,-21.6403,-41.0511,78.89,87,82,19.46
437,Tual,ID,2022-01-04 21:37:12,-5.6667,132.75,80.89,81,100,18.7
438,Pozo Colorado,PY,2022-01-04 21:37:12,-23.4923,-58.7972,81.75,70,73,7.25
439,Quelimane,MZ,2022-01-04 21:37:13,-17.8786,36.8883,78.75,89,40,0.0
440,Athabasca,CA,2022-01-04 21:37:13,54.7169,-113.2854,-18.58,91,100,6.6
441,Iranshahr,IR,2022-01-04 21:37:14,27.2025,60.6848,57.54,77,0,6.91
442,Cascas,PE,2022-01-04 21:37:14,-7.4833,-78.8167,80.38,62,81,8.19
443,Los Llanos De Aridane,ES,2022-01-04 21:34:00,28.6585,-17.9182,66.13,24,0,14.0
444,Martinsville,US,2022-01-04 21:36:05,36.6915,-79.8725,44.42,55,1,3.44
445,Pisco,PE,2022-01-04 21:37:15,-13.7,-76.2167,77.02,73,0,8.05
446,Lillooet,CA,2022-01-04 21:37:15,50.6856,-121.942,7.56,90,100,3.85
447,Nome,US,2022-01-04 21:37:15,64.5011,-165.4064,12.27,40,1,13.8
448,Teeli,RU,2022-01-04 21:37:15,51.0333,90.2333,-9.27,95,100,0.74
449,Omsukchan,RU,2022-01-04 21:37:16,62.5333,155.8,22.5,92,100,22.35
450,Pacific Grove,US,2022-01-04 21:37:16,36.6177,-121.9166,61.29,83,90,1.99
451,Muros,ES,2022-01-04 21:37:16,42.7762,-9.0603,56.84,94,48,9.57
452,Biak,ID,2022-01-04 21:37:17,-0.9131,122.8766,75.67,83,95,2.8
453,Tiarei,PF,2022-01-04 21:37:18,-17.5333,-149.3333,87.82,75,46,4.36
454,Yar-Sale,RU,2022-01-04 21:37:19,66.8333,70.8333,-8.84,96,100,20.36
455,Karaton,ID,2022-01-04 21:37:19,-6.3424,106.1045,81.95,88,75,1.01
456,Krasne,UA,2022-01-04 21:37:19,49.9145,24.6134,47.55,80,100,23.11
457,Ayan,RU,2022-01-04 21:37:20,56.45,138.1667,-9.96,81,1,6.62
458,Saint Anthony,US,2022-01-04 21:37:20,45.0205,-93.218,34.25,75,1,5.01
459,Gashua,NG,2022-01-04 21:37:20,12.871,11.0482,67.32,33,98,10.22
460,Lerwick,GB,2022-01-04 21:37:21,60.1545,-1.1494,41.0,82,100,33.84
461,Clyde River,CA,2022-01-04 21:37:21,70.4692,-68.5914,-7.37,84,100,21.85
462,Khuzhir,RU,2022-01-04 21:37:21,53.1939,107.3397,24.67,82,84,8.81
463,Acaponeta,MX,2022-01-04 21:37:22,22.4964,-105.3594,88.83,31,0,6.67
464,Wasilla,US,2022-01-04 21:37:22,61.5814,-149.4394,4.75,76,1,1.99
465,Shache,CN,2022-01-04 21:37:22,38.4167,77.2406,23.23,50,64,3.31
466,Camargo,MX,2022-01-04 21:37:23,27.6667,-105.1667,72.3,10,84,4.27
467,Boden,SE,2022-01-04 21:37:23,65.8252,21.6886,15.8,95,100,7.4
468,Middleton,GB,2022-01-04 21:36:05,53.55,-2.2,38.98,79,6,14.23
469,Ylojarvi,FI,2022-01-04 21:37:24,61.5563,23.5961,30.11,95,90,6.91
470,Teluknaga,ID,2022-01-04 21:37:24,-6.0989,106.6381,78.19,97,20,4.0
471,Batemans Bay,AU,2022-01-04 21:37:24,-35.7167,150.1833,73.98,69,26,4.47
472,Kenai,US,2022-01-04 21:33:16,60.5544,-151.2583,1.09,70,1,4.61
473,Mgandu,TZ,2022-01-04 21:37:25,-5.95,34.1333,67.75,68,100,2.84
474,Esso,RU,2022-01-04 21:37:25,55.9333,158.7,26.89,94,100,12.01
475,Karmala,IN,2022-01-04 21:37:25,18.4167,75.2,67.59,47,58,6.22
476,Satipo,PE,2022-01-04 21:37:26,-11.2522,-74.6386,76.12,96,99,2.33
477,Mantua,IT,2022-01-04 21:37:26,45.1667,10.7833,45.7,92,100,1.01
478,Mizan Teferi,ET,2022-01-04 21:37:26,6.9833,35.5833,64.56,66,66,1.25
479,Tahta,EG,2022-01-04 21:37:27,26.7693,31.5021,53.71,60,0,5.91
480,Havelock,US,2022-01-04 21:37:27,34.8791,-76.9013,48.2,65,1,3.0
481,La Baneza,ES,2022-01-04 21:37:27,42.3003,-5.8977,41.2,81,8,8.39
482,Santa Maria,BR,2022-01-04 21:35:23,-29.6842,-53.8069,74.5,88,75,4.61
483,Matara,LK,2022-01-04 21:37:28,5.9485,80.5353,75.83,90,54,3.85
484,Sioux Lookout,CA,2022-01-04 21:37:28,50.1001,-91.917,3.58,78,90,6.91
485,Krasnyy Yar,RU,2022-01-04 21:37:28,46.5331,48.3456,35.53,89,99,16.98
486,Talcahuano,CL,2022-01-04 21:37:29,-36.7167,-73.1167,69.48,60,0,18.41
487,Gaoua,BF,2022-01-04 21:37:29,10.2992,-3.2508,77.74,17,7,6.31
488,Plettenberg Bay,ZA,2022-01-04 21:37:29,-34.0527,23.3716,65.57,92,23,6.38
489,Jijiga,ET,2022-01-04 21:37:30,9.35,42.8,65.19,74,35,7.76
490,Tautira,PF,2022-01-04 21:37:30,-17.7333,-149.15,87.82,77,61,6.42
491,Samarai,PG,2022-01-04 21:37:30,-10.6167,150.6667,82.6,75,87,4.92
492,Usinsk,RU,2022-01-04 21:37:31,65.9939,57.5281,-11.31,96,98,9.91
493,Raga,SS,2022-01-04 21:37:31,8.4596,25.678,70.48,29,100,4.21
494,Necochea,AR,2022-01-04 21:37:31,-38.5473,-58.7368,69.04,50,2,17.27
495,Leningradskiy,RU,2022-01-04 21:37:33,69.3833,178.4167,22.14,77,88,3.98
496,Port Shepstone,ZA,2022-01-04 21:37:33,-30.7414,30.455,71.38,76,100,6.2
497,Kinkala,CG,2022-01-04 21:37:33,-4.3614,14.7644,75.51,98,98,2.8
498,Alofi,NU,2022-01-04 21:37:34,-19.0595,-169.9187,84.09,79,98,6.91
499,Ust-Maya,RU,2022-01-04 21:37:34,60.4167,134.5333,-50.64,100,61,0.81
500,Santa Cruz,BO,2022-01-04 21:34:23,-17.8,-63.1667,89.65,58,20,19.57
501,Kilinochchi,LK,2022-01-04 21:37:34,9.3961,80.3982,75.16,80,80,7.96
502,Ilhabela,BR,2022-01-04 21:31:35,-23.7781,-45.3581,77.76,86,93,2.44
503,Esperanca,BR,2022-01-04 21:37:35,-7.0331,-35.8572,79.18,69,90,15.08
504,Tokuyama,JP,2022-01-04 21:37:35,34.05,131.8167,40.24,77,30,4.88
505,Grindavik,IS,2022-01-04 21:37:36,63.8424,-22.4338,30.67,69,75,18.41
506,Sola,VU,2022-01-04 21:37:36,-13.8833,167.55,83.07,84,75,0.0
507,Garissa,KE,2022-01-04 21:37:36,-0.4536,39.6401,80.73,66,100,9.89
508,Lorengau,PG,2022-01-04 21:37:37,-2.0226,147.2712,82.33,75,17,8.43
509,Centerville,US,2022-01-04 21:35:17,39.6284,-84.1594,43.88,54,1,12.66
510,Truth Or Consequences,US,2022-01-04 21:33:06,33.1284,-107.2528,55.63,22,1,5.75
511,Jardim,BR,2022-01-04 21:37:37,-21.4803,-56.1381,86.83,54,67,8.61
512,Ostrovnoy,RU,2022-01-04 21:37:38,68.0531,39.5131,9.01,89,100,3.76
513,Erzin,TR,2022-01-04 21:37:38,36.9559,36.2,50.72,85,4,2.33
514,Mogadishu,SO,2022-01-04 21:37:38,2.0371,45.3438,78.84,89,100,14.45
515,Pimentel,PE,2022-01-04 21:37:38,-6.8367,-79.9342,77.29,57,0,16.11
516,Noyabrsk,RU,2022-01-04 21:37:39,63.1994,75.4507,-10.88,95,100,18.99
517,Jinchang,CN,2022-01-04 21:37:39,38.4953,102.1739,19.04,55,10,4.43
518,Edgewater,US,2022-01-04 21:37:39,28.9889,-80.9023,72.21,68,40,8.05
519,Smithers,CA,2022-01-04 21:37:40,54.7804,-127.1743,-3.68,50,75,10.36
520,Richards Bay,ZA,2022-01-04 21:37:40,-28.783,32.0377,71.58,90,99,6.51
521,Eureka,US,2022-01-04 21:37:40,40.8021,-124.1637,51.93,95,100,1.99
522,Formosa Do Rio Preto,BR,2022-01-04 21:37:41,-11.0483,-45.1931,71.8,94,99,2.55
523,Ekhabi,RU,2022-01-04 21:37:41,53.5102,142.9671,-9.33,89,100,18.54
524,Champerico,GT,2022-01-04 21:37:41,14.3,-91.9167,91.94,64,4,9.78
525,Kinablangan,PH,2022-01-04 21:37:42,7.6947,126.5503,76.14,89,100,5.7
526,San Cristobal,VE,2022-01-04 21:35:56,7.7669,-72.225,75.38,54,98,2.51
527,Youkounkoun,GN,2022-01-04 21:37:42,12.5333,-13.1333,79.29,18,24,4.03
528,Santa Isabel Do Rio Negro,BR,2022-01-04 21:37:42,-0.4139,-65.0192,82.33,69,94,0.36
529,Praya,CV,2022-01-04 21:36:40,14.9215,-23.5087,72.14,73,20,13.8
530,Andilamena,MG,2022-01-04 21:37:43,-17.0167,48.5833,66.67,90,81,3.33
531,Puerto Suarez,BO,2022-01-04 21:37:43,-18.95,-57.8,84.56,74,75,9.22
532,Hakui,JP,2022-01-04 21:37:43,36.8833,136.7833,31.96,77,100,7.18
533,Hinton,CA,2022-01-04 21:37:44,53.4001,-117.5857,-12.89,87,100,3.15
534,Totness,SR,2022-01-04 21:37:44,5.8833,-56.3167,76.35,77,24,8.21
535,Tateyama,JP,2022-01-04 21:37:44,34.9833,139.8667,39.22,53,71,15.64
536,Jiayuguan,CN,2022-01-04 21:37:45,39.8167,98.3,18.12,42,99,3.51
537,Rorvik,NO,2022-01-04 21:37:45,64.8621,11.2373,24.91,80,40,5.75
538,Marzuq,YE,2022-01-04 21:37:45,14.4,46.4667,66.04,59,92,6.24
539,Karaman,TR,2022-01-04 21:37:46,37.0833,33.25,36.3,46,5,1.7
540,Herat,AF,2022-01-04 21:37:46,34.5,62.0,39.6,85,1,5.1
541,Hailar,CN,2022-01-04 21:37:47,49.2,119.7,-3.19,97,100,4.61
542,Nsanje,MW,2022-01-04 21:37:48,-16.92,35.262,74.66,90,97,2.89
543,Portland,US,2022-01-04 21:35:27,45.5234,-122.6762,45.45,93,90,1.99
544,Jimenez,MX,2022-01-04 21:37:48,28.3333,-105.4,70.54,9,58,1.97
545,Asfi,MA,2022-01-04 21:37:48,32.2994,-9.2372,59.95,88,14,12.68
546,Fonte Boa,BR,2022-01-04 21:37:49,-2.4959,-66.2662,77.74,94,100,3.62
547,Kearney,US,2022-01-04 21:37:49,40.6995,-99.0815,57.76,24,1,15.99
548,Mushie,CD,2022-01-04 21:37:49,-3.0167,16.9,70.41,93,100,1.77
549,Bud,US,2022-01-04 21:37:50,39.447,-86.1758,42.89,63,47,12.59
550,Yinchuan,CN,2022-01-04 21:37:50,38.4681,106.2731,24.31,37,0,5.66
551,Turinskaya Sloboda,RU,2022-01-04 21:37:50,57.6232,64.3858,0.7,90,56,11.23
552,Sigli,ID,2022-01-04 21:37:50,5.3848,95.9609,75.92,85,100,2.89
553,Jalu,LY,2022-01-04 21:37:51,29.0331,21.5482,55.71,68,0,5.5
554,Salmas,IR,2022-01-04 21:37:51,38.1973,44.7653,23.99,79,95,4.9
